[09-28 09:28:00]AddPfTable, curpf, uppf, count 1  8  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 1  10  3  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 2  11  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 2  12  2  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 3  15  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 4  16  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 5  13  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 5  14  2  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 6  18  1  
[12-02 08:06:46]AddPfTable, curpf, uppf, count 7  17  1  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  1  1  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  2  2  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  4  3  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  7  4  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  9  5  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  10  6  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  11  7  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  12  8  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  16  9  
[12-02 08:06:46]AddCatTable, cat, pf, count  1  17  10  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  1  1  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  3  2  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  6  3  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  7  4  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  8  5  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  10  6  
[12-02 08:06:46]AddCatTable, cat, pf, count  2  17  7  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  2  1  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  3  2  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  4  3  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  5  4  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  7  5  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  11  6  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  12  7  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  13  8  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  14  9  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  15  10  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  16  11  
[12-02 08:06:46]AddCatTable, cat, pf, count  3  17  12  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  4  1  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  5  2  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  6  3  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  7  4  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  13  5  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  14  6  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  16  7  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  17  8  
[12-02 08:06:46]AddCatTable, cat, pf, count  4  18  9  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 1  8  1  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 1  9  2  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 1  10  3  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 2  11  1  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 2  12  2  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 3  15  1  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 4  16  1  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 5  13  1  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 5  14  2  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 6  18  1  
[12-02 15:43:45]AddPfTable, curpf, uppf, count 7  17  1  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  1  1  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  2  2  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  4  3  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  7  4  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  9  5  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  10  6  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  11  7  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  12  8  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  16  9  
[12-02 15:43:45]AddCatTable, cat, pf, count  1  17  10  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  1  1  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  3  2  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  6  3  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  7  4  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  8  5  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  10  6  
[12-02 15:43:45]AddCatTable, cat, pf, count  2  17  7  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  2  1  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  3  2  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  4  3  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  5  4  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  7  5  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  11  6  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  12  7  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  13  8  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  14  9  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  15  10  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  16  11  
[12-02 15:43:45]AddCatTable, cat, pf, count  3  17  12  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  4  1  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  5  2  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  6  3  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  7  4  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  13  5  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  14  6  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  16  7  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  17  8  
[12-02 15:43:45]AddCatTable, cat, pf, count  4  18  9  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 1  8  1  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 1  9  2  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 1  10  3  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 2  11  1  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 2  12  2  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 3  15  1  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 4  16  1  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 5  13  1  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 5  14  2  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 6  18  1  
[06-06 16:02:55]AddPfTable, curpf, uppf, count 7  17  1  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  1  1  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  2  2  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  4  3  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  7  4  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  9  5  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  10  6  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  11  7  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  12  8  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  16  9  
[06-06 16:02:55]AddCatTable, cat, pf, count  1  17  10  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  1  1  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  3  2  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  6  3  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  7  4  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  8  5  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  10  6  
[06-06 16:02:55]AddCatTable, cat, pf, count  2  17  7  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  2  1  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  3  2  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  4  3  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  5  4  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  7  5  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  11  6  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  12  7  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  13  8  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  14  9  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  15  10  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  16  11  
[06-06 16:02:55]AddCatTable, cat, pf, count  3  17  12  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  4  1  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  5  2  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  6  3  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  7  4  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  13  5  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  14  6  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  16  7  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  17  8  
[06-06 16:02:55]AddCatTable, cat, pf, count  4  18  9  
